captured_utc,captured_lima,fecha_visita,inicio_venta,turnos_disponibles,turnos_entregados,ruta,aforo,vendidos,disponibles
2026-09-25T13:46:03+00:00,2026-09-25T08:46:03-05:00,2026-09-26,06:00 AM,111,889,Ruta 3-B: Realeza diseñada,100,66,34
2026-09-25T14:01:40+00:00,2026-09-25T09:01:40-05:00,2026-09-26,06:00 AM,69,931,Ruta 1-A: Montaña Machupicchu,50,5,45
2026-09-25T14:01:40+00:00,2026-09-25T09:01:40-05:00,2026-09-26,06:00 AM,69,931,Ruta 1-B: Terraza superior,100,15,85
2026-09-25T14:01:40+00:00,2026-09-25T09:01:40-05:00,2026-09-26,06:00 AM,69,931,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T14:01:40+00:00,2026-09-25T09:01:40-05:00,2026-09-26,06:00 AM,69,931,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T14:01:40+00:00,2026-09-25T09:01:40-05:00,2026-09-26,06:00 AM,69,931,Ruta 3-A: Montaña Waynapicchu,50,47,3
2026-09-25T14:01:40+00:00,2026-09-25T09:01:40-05:00,2026-09-26,06:00 AM,69,931,Ruta 3-B: Realeza diseñada,100,93,7
2026-09-25T14:15:59+00:00,2026-09-25T09:15:59-05:00,2026-09-26,06:00 AM,29,971,Ruta 1-A: Montaña Machupicchu,50,5,45
2026-09-25T14:15:59+00:00,2026-09-25T09:15:59-05:00,2026-09-26,06:00 AM,29,971,Ruta 1-B: Terraza superior,100,24,76
2026-09-25T14:15:59+00:00,2026-09-25T09:15:59-05:00,2026-09-26,06:00 AM,29,971,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T14:15:59+00:00,2026-09-25T09:15:59-05:00,2026-09-26,06:00 AM,29,971,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T14:15:59+00:00,2026-09-25T09:15:59-05:00,2026-09-26,06:00 AM,29,971,Ruta 3-A: Montaña Waynapicchu,50,47,3
2026-09-25T14:15:59+00:00,2026-09-25T09:15:59-05:00,2026-09-26,06:00 AM,29,971,Ruta 3-B: Realeza diseñada,100,99,1
2026-09-25T14:31:13+00:00,2026-09-25T09:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,5,45
2026-09-25T14:31:13+00:00,2026-09-25T09:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,44,56
2026-09-25T14:31:13+00:00,2026-09-25T09:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T14:31:13+00:00,2026-09-25T09:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T14:31:13+00:00,2026-09-25T09:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T14:31:13+00:00,2026-09-25T09:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T14:46:04+00:00,2026-09-25T09:46:04-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,5,45
2026-09-25T14:46:04+00:00,2026-09-25T09:46:04-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,74,26
2026-09-25T14:46:04+00:00,2026-09-25T09:46:04-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T14:46:04+00:00,2026-09-25T09:46:04-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T14:46:04+00:00,2026-09-25T09:46:04-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T14:46:04+00:00,2026-09-25T09:46:04-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T15:01:27+00:00,2026-09-25T10:01:27-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,11,39
2026-09-25T15:01:27+00:00,2026-09-25T10:01:27-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,94,6
2026-09-25T15:01:27+00:00,2026-09-25T10:01:27-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T15:01:27+00:00,2026-09-25T10:01:27-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T15:01:27+00:00,2026-09-25T10:01:27-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T15:01:27+00:00,2026-09-25T10:01:27-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T15:07:28+00:00,2026-09-25T10:07:28-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,11,39
2026-09-25T15:07:28+00:00,2026-09-25T10:07:28-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,98,2
2026-09-25T15:07:28+00:00,2026-09-25T10:07:28-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T15:07:28+00:00,2026-09-25T10:07:28-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T15:07:28+00:00,2026-09-25T10:07:28-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T15:07:28+00:00,2026-09-25T10:07:28-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T15:16:12+00:00,2026-09-25T10:16:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,11,39
2026-09-25T15:16:12+00:00,2026-09-25T10:16:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,98,2
2026-09-25T15:16:12+00:00,2026-09-25T10:16:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T15:16:12+00:00,2026-09-25T10:16:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T15:16:12+00:00,2026-09-25T10:16:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T15:16:12+00:00,2026-09-25T10:16:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T15:31:15+00:00,2026-09-25T10:31:15-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,15,35
2026-09-25T15:31:15+00:00,2026-09-25T10:31:15-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,99,1
2026-09-25T15:31:15+00:00,2026-09-25T10:31:15-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T15:31:15+00:00,2026-09-25T10:31:15-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T15:31:15+00:00,2026-09-25T10:31:15-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T15:31:15+00:00,2026-09-25T10:31:15-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T15:45:56+00:00,2026-09-25T10:45:56-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,15,35
2026-09-25T15:45:56+00:00,2026-09-25T10:45:56-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,99,1
2026-09-25T15:45:56+00:00,2026-09-25T10:45:56-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T15:45:56+00:00,2026-09-25T10:45:56-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T15:45:56+00:00,2026-09-25T10:45:56-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T15:45:56+00:00,2026-09-25T10:45:56-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T16:01:40+00:00,2026-09-25T11:01:40-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,16,34
2026-09-25T16:01:40+00:00,2026-09-25T11:01:40-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,99,1
2026-09-25T16:01:40+00:00,2026-09-25T11:01:40-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T16:01:40+00:00,2026-09-25T11:01:40-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T16:01:40+00:00,2026-09-25T11:01:40-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T16:01:40+00:00,2026-09-25T11:01:40-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T16:15:59+00:00,2026-09-25T11:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,21,29
2026-09-25T16:15:59+00:00,2026-09-25T11:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,99,1
2026-09-25T16:15:59+00:00,2026-09-25T11:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T16:15:59+00:00,2026-09-25T11:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T16:15:59+00:00,2026-09-25T11:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T16:15:59+00:00,2026-09-25T11:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T16:31:17+00:00,2026-09-25T11:31:17-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,25,25
2026-09-25T16:31:17+00:00,2026-09-25T11:31:17-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,99,1
2026-09-25T16:31:17+00:00,2026-09-25T11:31:17-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T16:31:17+00:00,2026-09-25T11:31:17-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T16:31:17+00:00,2026-09-25T11:31:17-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T16:31:17+00:00,2026-09-25T11:31:17-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T16:46:12+00:00,2026-09-25T11:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,25,25
2026-09-25T16:46:12+00:00,2026-09-25T11:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,99,1
2026-09-25T16:46:12+00:00,2026-09-25T11:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T16:46:12+00:00,2026-09-25T11:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T16:46:12+00:00,2026-09-25T11:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T16:46:12+00:00,2026-09-25T11:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T17:01:35+00:00,2026-09-25T12:01:35-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,26,24
2026-09-25T17:01:35+00:00,2026-09-25T12:01:35-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,99,1
2026-09-25T17:01:35+00:00,2026-09-25T12:01:35-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T17:01:35+00:00,2026-09-25T12:01:35-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T17:01:35+00:00,2026-09-25T12:01:35-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T17:01:35+00:00,2026-09-25T12:01:35-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T17:16:09+00:00,2026-09-25T12:16:09-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,31,19
2026-09-25T17:16:09+00:00,2026-09-25T12:16:09-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,99,1
2026-09-25T17:16:09+00:00,2026-09-25T12:16:09-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T17:16:09+00:00,2026-09-25T12:16:09-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T17:16:09+00:00,2026-09-25T12:16:09-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T17:16:09+00:00,2026-09-25T12:16:09-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T17:31:13+00:00,2026-09-25T12:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,37,13
2026-09-25T17:31:13+00:00,2026-09-25T12:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T17:31:13+00:00,2026-09-25T12:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T17:31:13+00:00,2026-09-25T12:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T17:31:13+00:00,2026-09-25T12:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T17:31:13+00:00,2026-09-25T12:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T17:45:58+00:00,2026-09-25T12:45:58-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,40,10
2026-09-25T17:45:58+00:00,2026-09-25T12:45:58-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T17:45:58+00:00,2026-09-25T12:45:58-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T17:45:58+00:00,2026-09-25T12:45:58-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T17:45:58+00:00,2026-09-25T12:45:58-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T17:45:58+00:00,2026-09-25T12:45:58-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T18:01:20+00:00,2026-09-25T13:01:20-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,46,4
2026-09-25T18:01:20+00:00,2026-09-25T13:01:20-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T18:01:20+00:00,2026-09-25T13:01:20-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T18:01:20+00:00,2026-09-25T13:01:20-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T18:01:20+00:00,2026-09-25T13:01:20-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T18:01:20+00:00,2026-09-25T13:01:20-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T18:15:59+00:00,2026-09-25T13:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,48,2
2026-09-25T18:15:59+00:00,2026-09-25T13:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T18:15:59+00:00,2026-09-25T13:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T18:15:59+00:00,2026-09-25T13:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T18:15:59+00:00,2026-09-25T13:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T18:15:59+00:00,2026-09-25T13:15:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T18:31:13+00:00,2026-09-25T13:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,49,1
2026-09-25T18:31:13+00:00,2026-09-25T13:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T18:31:13+00:00,2026-09-25T13:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T18:31:13+00:00,2026-09-25T13:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T18:31:13+00:00,2026-09-25T13:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T18:31:13+00:00,2026-09-25T13:31:13-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T18:46:05+00:00,2026-09-25T13:46:05-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,49,1
2026-09-25T18:46:05+00:00,2026-09-25T13:46:05-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T18:46:05+00:00,2026-09-25T13:46:05-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T18:46:05+00:00,2026-09-25T13:46:05-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T18:46:05+00:00,2026-09-25T13:46:05-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T18:46:05+00:00,2026-09-25T13:46:05-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T19:01:26+00:00,2026-09-25T14:01:26-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T19:01:26+00:00,2026-09-25T14:01:26-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T19:01:26+00:00,2026-09-25T14:01:26-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T19:01:26+00:00,2026-09-25T14:01:26-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T19:01:26+00:00,2026-09-25T14:01:26-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T19:01:26+00:00,2026-09-25T14:01:26-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T19:16:00+00:00,2026-09-25T14:16:00-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T19:16:00+00:00,2026-09-25T14:16:00-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T19:16:00+00:00,2026-09-25T14:16:00-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T19:16:00+00:00,2026-09-25T14:16:00-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T19:16:00+00:00,2026-09-25T14:16:00-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T19:16:00+00:00,2026-09-25T14:16:00-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T19:17:51+00:00,2026-09-25T14:17:51-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T19:17:51+00:00,2026-09-25T14:17:51-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T19:17:51+00:00,2026-09-25T14:17:51-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T19:17:51+00:00,2026-09-25T14:17:51-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T19:17:51+00:00,2026-09-25T14:17:51-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T19:17:51+00:00,2026-09-25T14:17:51-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T19:46:12+00:00,2026-09-25T14:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T19:46:12+00:00,2026-09-25T14:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T19:46:12+00:00,2026-09-25T14:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T19:46:12+00:00,2026-09-25T14:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T19:46:12+00:00,2026-09-25T14:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T19:46:12+00:00,2026-09-25T14:46:12-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T20:01:18+00:00,2026-09-25T15:01:18-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T20:01:18+00:00,2026-09-25T15:01:18-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T20:01:18+00:00,2026-09-25T15:01:18-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T20:01:18+00:00,2026-09-25T15:01:18-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T20:01:18+00:00,2026-09-25T15:01:18-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T20:01:18+00:00,2026-09-25T15:01:18-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T20:16:02+00:00,2026-09-25T15:16:02-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T20:16:02+00:00,2026-09-25T15:16:02-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T20:16:02+00:00,2026-09-25T15:16:02-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T20:16:02+00:00,2026-09-25T15:16:02-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T20:16:02+00:00,2026-09-25T15:16:02-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T20:16:02+00:00,2026-09-25T15:16:02-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T20:31:08+00:00,2026-09-25T15:31:08-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T20:31:08+00:00,2026-09-25T15:31:08-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T20:31:08+00:00,2026-09-25T15:31:08-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T20:31:08+00:00,2026-09-25T15:31:08-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T20:31:08+00:00,2026-09-25T15:31:08-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T20:31:08+00:00,2026-09-25T15:31:08-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T20:45:59+00:00,2026-09-25T15:45:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T20:45:59+00:00,2026-09-25T15:45:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T20:45:59+00:00,2026-09-25T15:45:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T20:45:59+00:00,2026-09-25T15:45:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
2026-09-25T20:45:59+00:00,2026-09-25T15:45:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-A: Montaña Waynapicchu,50,50,0
2026-09-25T20:45:59+00:00,2026-09-25T15:45:59-05:00,2026-09-26,06:00 AM,0,1000,Ruta 3-B: Realeza diseñada,100,100,0
2026-09-25T21:01:25+00:00,2026-09-25T16:01:25-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-A: Montaña Machupicchu,50,50,0
2026-09-25T21:01:25+00:00,2026-09-25T16:01:25-05:00,2026-09-26,06:00 AM,0,1000,Ruta 1-B: Terraza superior,100,100,0
2026-09-25T21:01:25+00:00,2026-09-25T16:01:25-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-A: Clásico Diseñada,600,600,0
2026-09-25T21:01:25+00:00,2026-09-25T16:01:25-05:00,2026-09-26,06:00 AM,0,1000,Ruta 2-B: Terraza Inferior,100,100,0
